group_id,param_id,graph_id,members,source_method
184,289,593,2 5 6 8 9 10 11 13 18 21 24 27 28 30 31 32 33 35 40 43,exhaustive
184,289,592,2 5 6 8 9 10 11 13 24 26 27 28 29 31 32 35 38 40 41 43,exhaustive
184,289,590,2 5 6 8 9 11 12 14 15 16 17 19 24 27 30 33 40 42 43 44,exhaustive
184,289,590,2 5 6 8 9 11 12 14 15 17 20 22 23 25 28 31 34 37 40 43,exhaustive
184,289,591,2 5 6 8 9 11 12 15 16 18 19 20 21 23 38 40 41 42 43 44,exhaustive
184,289,591,2 5 6 8 9 11 12 15 16 18 19 21 24 27 34 37 40 42 43 44,exhaustive
184,289,590,2 5 6 8 9 11 12 15 16 19 20 23 26 29 38 40 41 42 43 44,exhaustive
184,289,591,2 5 6 8 9 11 12 15 18 20 21 23 28 30 31 33 38 40 41 43,exhaustive
184,289,587,2 5 6 8 9 11 12 15 18 21 22 24 25 27 28 31 34 37 40 43,exhaustive
184,289,587,2 5 6 8 9 11 12 15 18 21 24 27 28 30 31 33 34 37 40 43,exhaustive
184,289,589,2 5 6 8 9 11 14 16 17 19 20 23 26 29 32 34 35 37 40 43,exhaustive
184,289,587,2 5 6 8 9 11 14 17 20 23 26 28 29 31 32 35 38 40 41 43,exhaustive
184,289,593,2 5 6 8 9 11 14 17 24 26 27 28 29 31 32 35 40 42 43 44,exhaustive
184,289,588,2 5 6 8 9 11 16 18 19 20 21 23 26 29 32 35 38 40 41 43,exhaustive
184,289,592,2 5 6 8 9 11 22 24 25 27 28 31 32 34 35 37 40 42 43 44,exhaustive
184,289,587,2 5 6 9 10 12 13 15 16 19 20 23 26 29 30 33 36 39 40 43,exhaustive
184,289,587,2 5 6 9 10 13 14 17 18 21 24 27 28 31 32 35 36 39 40 43,exhaustive
184,289,589,2 5 6 9 10 13 14 17 20 22 23 25 28 31 32 35 36 39 40 43,exhaustive
184,289,588,2 5 6 9 10 13 14 17 20 23 28 31 32 35 36 38 39 40 41 43,exhaustive
184,289,587,2 5 6 9 10 13 14 17 24 27 28 31 32 35 36 39 40 42 43 44,exhaustive
184,289,591,2 5 6 9 10 13 16 18 19 21 24 26 27 29 32 35 36 39 40 43,exhaustive
184,289,589,2 5 6 9 10 13 16 19 20 22 23 25 26 29 32 35 36 39 40 43,exhaustive
184,289,588,2 5 6 9 10 13 16 19 20 23 30 32 33 34 35 36 37 39 40 43,exhaustive
184,289,590,2 5 6 9 10 13 16 19 24 27 30 32 33 35 36 38 39 40 41 43,exhaustive
184,289,589,2 5 6 9 10 13 18 20 21 23 28 31 32 35 36 39 40 42 43 44,exhaustive
184,289,588,2 5 6 9 10 13 20 23 28 31 32 34 35 36 37 39 40 42 43 44,exhaustive
184,289,587,2 5 6 9 10 13 24 27 28 31 32 35 36 38 39 40 41 42 43 44,exhaustive
184,289,590,2 5 6 9 12 14 15 16 17 19 24 26 27 29 30 33 36 39 40 43,exhaustive
184,289,589,2 5 6 9 12 14 15 17 18 21 24 27 28 30 31 33 36 39 40 43,exhaustive
184,289,588,2 5 6 9 12 14 15 17 18 21 24 27 28 31 34 36 37 39 40 43,exhaustive
184,289,589,2 5 6 9 12 14 15 17 20 22 23 25 28 30 31 33 36 39 40 43,exhaustive
184,289,591,2 5 6 9 12 15 16 18 19 21 24 26 27 29 30 33 36 39 40 43,exhaustive
184,289,587,2 5 6 9 12 15 16 19 20 22 23 25 26 29 30 33 36 39 40 43,exhaustive
184,289,587,2 5 6 9 12 15 16 19 20 22 23 25 26 29 36 39 40 42 43 44,exhaustive
184,289,590,2 5 6 9 12 15 16 19 22 24 25 26 27 29 34 36 37 39 40 43,exhaustive
184,289,591,2 5 6 9 12 15 16 19 22 24 25 26 27 29 36 38 39 40 41 43,exhaustive
184,289,589,2 5 6 9 12 15 18 21 24 27 28 31 34 36 37 38 39 40 41 43,exhaustive
184,289,588,2 5 6 9 12 15 20 22 23 25 28 30 31 33 36 38 39 40 41 43,exhaustive
184,289,588,2 5 6 9 12 15 22 24 25 27 28 31 34 36 37 38 39 40 41 43,exhaustive
184,289,591,2 5 6 9 14 16 17 19 22 24 25 27 32 35 36 39 40 42 43 44,exhaustive
184,289,589,2 5 6 9 14 17 20 23 28 31 32 35 36 38 39 40 41 42 43 44,exhaustive
184,289,588,2 5 6 9 16 18 19 20 21 22 23 25 26 29 32 35 36 39 40 43,exhaustive
184,289,589,2 5 6 9 16 18 19 20 21 22 23 25 32 35 36 39 40 42 43 44,exhaustive
184,289,589,2 5 6 9 16 19 20 23 26 29 30 32 33 34 35 36 37 39 40 43,exhaustive
184,289,588,2 5 6 9 16 19 20 23 26 29 30 32 33 35 36 39 40 42 43 44,exhaustive
184,289,590,2 5 6 9 16 19 24 26 27 29 32 34 35 36 37 39 40 42 43 44,exhaustive
