n,k,t,lambda,mu,lib_id,members,source_method
64,29,17,12,14,106,7 8 10 11 12 14 17 19 20 21 27 33 34 35 36 37 41 44 45 46 47 48 49 50 52 56 57 62 63,rrhc
64,29,17,12,14,107,3 4 10 12 13 15 16 19 21 22 24 29 30 32 34 38 40 42 45 46 47 51 54 57 59 60 61 63 64,inverse
64,29,17,12,14,107,4 5 10 12 14 17 19 20 22 24 29 30 32 33 35 36 37 39 45 46 47 51 53 55 56 59 60 61 64,rrhc
64,29,17,12,14,108,3 4 10 15 19 21 22 23 29 30 31 33 37 40 42 43 44 47 50 51 52 53 54 56 57 58 61 62 63,inverse
64,29,17,12,14,108,3 4 5 9 10 13 15 19 20 22 23 24 27 28 30 31 34 35 37 40 43 44 46 49 52 55 56 57 58,rrhc
64,22,18,10,6,109,5 6 7 8 9 13 14 16 17 21 25 28 33 35 36 38 39 50 54 59 62 64,rrhc
64,22,18,10,6,109,5 6 7 9 13 14 16 21 26 28 33 35 36 38 40 48 50 54 57 59 62 64,inverse
64,29,17,12,14,109,4 5 7 12 13 14 15 16 17 20 23 24 25 26 29 32 39 41 50 51 53 54 55 56 58 59 60 61 62,rrhc
64,29,17,12,14,109,4 7 12 14 15 16 21 24 25 26 29 32 33 34 35 40 41 42 43 44 45 50 51 56 57 61 62 63 64,inverse
64,29,17,12,14,111,2 3 6 8 9 10 11 14 19 22 27 28 34 35 36 38 42 43 44 45 47 48 52 54 57 58 61 62 63,rrhc
64,29,17,12,14,111,6 10 12 15 16 19 22 25 26 27 29 32 34 35 37 42 44 45 47 51 52 54 56 57 59 61 62 63 64,inverse
64,22,18,10,6,112,2 7 8 9 13 18 20 21 26 28 30 31 32 36 38 42 46 50 54 57 61 62,rrhc
64,22,18,10,6,112,2 7 8 9 15 18 20 21 26 28 30 31 32 33 35 42 46 50 56 57 61 62,inverse
64,22,18,10,6,113,2 5 7 10 16 18 20 25 26 27 28 32 37 39 42 46 47 50 51 52 55 63,rrhc
64,22,18,10,6,113,2 5 7 10 16 20 25 26 27 28 32 34 37 41 42 46 47 50 51 52 53 57,inverse
64,29,17,12,14,113,2 3 7 10 11 13 18 19 23 25 26 27 28 29 33 36 37 38 40 43 44 47 49 52 55 57 61 63 64,rrhc
64,29,17,12,14,113,3 7 8 9 10 12 13 15 18 19 23 25 27 28 32 33 34 37 40 44 46 47 52 53 56 57 58 59 62,inverse
64,29,17,12,14,114,2 4 8 9 12 13 16 17 21 23 26 29 30 33 36 37 41 45 46 51 52 55 56 57 60 61 62 63 64,rrhc
64,29,17,12,14,114,4 8 9 10 11 16 17 18 21 26 27 31 32 35 36 37 39 44 45 46 49 54 55 56 59 60 61 62 63,inverse
64,22,18,10,6,116,2 5 6 7 10 16 22 25 26 28 32 33 37 46 47 49 52 53 54 60 63 64,rrhc
64,22,18,10,6,116,2 5 6 7 10 16 22 25 26 32 33 37 44 46 47 51 52 53 54 58 62 63,inverse
64,29,17,12,14,116,2 3 7 10 11 13 18 19 26 27 29 30 33 36 37 38 39 40 44 45 47 48 49 51 55 59 61 63 64,inverse
64,29,17,12,14,116,3 7 8 12 13 15 18 19 24 25 27 28 29 31 32 33 37 39 40 44 45 46 52 55 56 59 62 63 64,rrhc
64,22,18,10,6,117,2 6 7 8 11 12 15 17 18 19 21 22 25 28 32 43 45 47 56 57 61 62,inverse
64,22,18,10,6,117,2 6 7 8 11 12 17 18 19 21 22 25 32 36 38 43 45 47 49 51 57 61,rrhc
64,29,17,12,14,117,3 4 11 12 13 14 17 18 21 24 29 30 31 34 35 36 39 44 45 46 47 49 50 55 56 59 60 61 62,inverse
64,29,17,12,14,117,3 8 11 12 13 14 19 21 23 25 26 29 30 31 34 35 36 40 41 43 48 49 50 55 56 57 58 62 64,rrhc
64,29,17,12,14,118,2 3 5 7 14 15 20 23 24 25 26 27 29 30 31 32 33 35 40 44 49 51 53 55 56 57 59 61 64,inverse
64,29,17,12,14,118,3 7 10 11 12 14 15 17 21 24 25 26 27 29 33 35 39 42 43 45 49 51 52 53 55 56 58 60 61,rrhc
64,22,18,10,6,119,3 4 6 7 9 13 15 18 20 24 26 29 34 42 43 45 46 48 49 58 60 62,inverse
64,22,18,10,6,119,4 6 7 9 16 18 20 24 26 29 35 38 42 43 45 46 48 49 55 58 60 62,rrhc
64,29,17,12,14,119,2 3 7 9 10 13 14 15 17 20 21 23 24 26 28 32 33 36 39 46 48 50 52 55 58 59 60 62 63,rrhc
64,29,17,12,14,119,5 7 9 11 12 13 16 23 24 26 28 30 31 33 37 38 40 42 46 48 50 55 56 57 58 59 60 62 63,inverse
64,29,17,12,14,120,2 3 4 5 7 10 11 13 14 15 20 23 24 26 29 30 34 35 36 40 41 44 45 46 48 51 55 57 60,rrhc
64,29,17,12,14,120,2 4 7 9 10 11 13 16 21 24 26 28 30 34 35 37 38 40 41 42 43 46 48 55 56 57 58 59 64,inverse
64,22,18,10,6,121,6 7 8 12 17 20 23 26 32 33 35 39 42 44 46 50 53 55 59 61 62 64,inverse
64,22,18,10,6,121,6 7 8 12 20 23 26 27 32 33 35 40 42 44 46 49 53 55 57 59 61 64,rrhc
64,29,17,12,14,121,2 3 5 7 11 14 19 23 24 27 31 38 39 40 41 42 43 44 46 47 49 50 52 53 54 56 58 61 62,inverse
64,29,17,12,14,121,2 3 7 8 11 14 19 20 21 25 26 27 31 33 38 39 40 41 45 48 49 50 52 56 59 60 62 63 64,rrhc
64,29,17,12,14,122,2 4 5 7 11 14 18 20 24 31 33 36 37 39 40 43 46 47 50 52 53 54 56 58 59 61 62 63 64,rrhc
64,29,17,12,14,122,2 4 7 8 11 14 18 21 23 25 26 27 31 33 36 37 39 40 42 44 45 48 49 52 53 54 56 60 63,inverse
64,29,17,12,14,123,2 3 5 7 9 11 12 13 14 15 17 18 19 20 24 28 32 34 36 39 43 45 46 47 50 58 60 61 62,inverse
64,29,17,12,14,123,2 3 7 8 9 11 12 14 15 17 18 19 21 23 25 26 28 32 35 36 39 42 44 48 50 55 59 62 64,rrhc
64,29,17,12,14,125,2 3 4 7 8 17 18 25 29 31 32 33 34 35 37 38 45 47 49 50 51 52 53 56 57 58 59 60 61,inverse
64,29,17,12,14,125,2 3 7 8 10 15 19 25 28 29 30 32 34 35 36 37 39 40 41 45 47 50 54 58 59 60 61 62 63,rrhc
64,22,18,10,6,127,5 7 8 11 12 16 17 18 20 24 28 30 31 37 40 41 42 48 49 60 61 64,rrhc
64,22,18,10,6,127,5 7 8 11 12 16 17 18 20 24 30 31 37 40 41 42 44 48 51 58 61 62,inverse
64,29,17,12,14,127,3 7 8 11 12 15 17 19 23 25 27 28 29 30 31 35 37 39 41 43 44 47 54 55 56 61 62 63 64,inverse
64,29,17,12,14,127,7 9 11 12 13 14 15 16 17 19 23 24 26 28 30 31 33 34 39 41 43 44 46 48 50 53 56 62 64,rrhc
64,22,18,10,6,128,5 7 8 11 12 17 21 22 23 24 26 33 34 35 47 49 50 57 58 59 60 63,inverse
64,22,18,10,6,128,5 7 8 11 12 21 22 23 24 26 27 33 34 35 39 40 47 58 59 60 62 63,rrhc
64,29,17,12,14,128,5 7 10 11 12 13 16 17 20 24 26 29 37 38 39 44 45 46 48 50 51 52 54 55 56 58 59 62 63,rrhc
64,29,17,12,14,128,7 8 10 11 12 13 16 21 23 25 29 37 38 40 42 43 47 50 51 52 54 55 56 57 60 61 62 63 64,inverse
64,22,18,10,6,129,3 6 7 9 12 15 19 20 23 27 28 31 32 35 41 42 45 49 52 55 58 64,rrhc
64,22,18,10,6,129,6 7 9 12 13 16 19 20 23 27 28 31 32 34 38 41 42 45 49 52 58 64,inverse
64,29,17,12,14,129,4 5 8 9 12 14 19 20 22 23 25 26 28 32 33 36 37 40 44 45 48 50 53 54 56 57 60 62 63,inverse
64,29,17,12,14,129,4 9 12 14 17 19 21 22 24 28 32 33 36 37 39 42 43 46 47 50 53 54 56 58 59 61 62 63 64,rrhc
64,22,18,10,6,130,2 3 7 16 20 22 24 25 32 36 39 40 42 43 44 47 48 49 50 56 59 60,inverse
64,22,18,10,6,130,2 3 7 8 16 20 22 26 32 36 39 40 42 43 44 46 49 50 56 59 60 61,rrhc
64,29,17,12,14,130,2 3 5 6 8 9 12 17 18 23 26 29 30 36 37 38 41 42 45 46 49 52 53 54 57 58 61 62 64,inverse
64,29,17,12,14,130,2 3 6 12 17 18 20 21 23 24 25 27 28 30 33 36 37 38 41 45 47 48 50 51 52 57 58 63 64,rrhc
64,22,18,10,6,131,2 4 5 6 7 9 11 14 16 18 21 25 28 33 35 36 38 46 48 53 55 61,rrhc
64,22,18,10,6,131,4 5 6 7 12 14 16 18 21 25 29 32 33 35 36 38 46 48 51 53 55 61,inverse
64,29,17,12,14,131,4 10 17 19 20 21 23 24 25 29 31 32 33 35 36 37 38 41 47 49 50 52 57 58 59 61 62 63 64,inverse
64,29,17,12,14,131,4 5 8 10 11 19 23 25 26 27 28 30 31 33 35 36 37 38 39 40 41 42 44 45 49 50 61 63 64,rrhc
64,29,17,12,14,132,2 6 8 13 14 15 16 17 18 19 20 21 23 25 26 27 28 29 32 34 35 40 48 55 56 58 59 60 62,inverse
64,29,17,12,14,132,3 5 6 11 12 13 17 18 19 23 24 27 28 29 34 35 36 37 38 40 42 46 47 55 58 59 60 61 62,rrhc
64,29,17,12,14,133,2 3 10 12 15 17 18 21 22 23 25 28 31 35 37 39 41 42 43 45 46 48 49 51 55 56 59 61 62,inverse
64,29,17,12,14,133,2 3 5 9 10 12 13 15 17 18 20 22 25 27 29 31 34 37 39 41 44 46 48 50 56 58 60 61 64,rrhc
64,17,8,3,5,134,2 3 10 15 26 28 30 31 33 41 42 48 49 53 57 59 64,rrhc
64,17,8,3,5,134,2 3 9 10 20 23 30 31 38 41 46 47 50 53 54 57 60,inverse
64,29,17,12,14,134,6 11 12 15 16 18 19 23 25 27 28 29 30 33 34 35 36 37 39 43 45 46 48 50 52 57 59 61 63,rrhc
64,29,17,12,14,134,6 9 11 12 16 18 19 25 30 35 37 38 39 44 46 48 49 51 52 54 55 56 57 58 60 61 62 63 64,inverse
64,29,17,12,14,135,2 6 12 14 15 17 18 23 24 25 27 28 30 31 34 37 38 40 41 43 45 47 48 50 51 53 55 59 63,inverse
64,29,17,12,14,135,2 6 8 9 12 14 15 17 18 26 29 30 31 34 37 38 40 41 44 46 49 53 55 58 60 61 62 63 64,rrhc
64,29,17,12,14,136,4 6 7 11 15 16 20 25 28 30 32 36 37 40 41 44 46 48 49 51 52 55 57 58 60 61 62 63 64,rrhc
64,29,17,12,14,136,4 6 7 9 11 16 23 25 27 29 30 32 34 37 38 40 41 42 43 45 46 48 50 52 56 57 59 61 63,inverse
64,29,17,12,14,138,3 4 7 20 22 23 24 25 26 27 28 29 32 35 36 37 38 39 40 41 43 44 52 54 55 58 61 62 63,inverse
64,29,17,12,14,138,3 4 7 8 9 15 17 20 22 25 27 32 33 34 35 37 41 43 44 45 47 51 52 56 57 61 62 63 64,rrhc
64,29,17,12,14,139,2 3 6 8 9 16 17 18 19 26 27 30 32 34 36 40 44 46 50 51 52 53 55 56 58 60 61 63 64,inverse
64,29,17,12,14,139,3 6 9 11 12 16 17 18 19 23 24 25 30 34 36 40 43 45 47 48 49 51 52 53 55 56 59 62 63,rrhc
64,17,8,3,5,140,3 4 8 9 10 12 15 25 31 34 40 42 44 50 52 63 64,rrhc
64,17,8,3,5,140,4 8 10 12 14 20 23 25 28 31 40 52 53 55 56 59 62,inverse
64,29,17,12,14,140,2 3 4 7 8 11 13 20 22 25 28 29 30 31 33 34 37 39 40 41 43 44 45 47 49 50 53 61 64,inverse
64,29,17,12,14,140,2 4 6 7 8 9 11 13 14 16 23 25 27 30 31 33 34 39 40 41 42 47 51 53 58 59 60 61 62,rrhc
64,17,8,3,5,141,2 16 17 19 22 24 28 30 32 43 45 48 52 53 55 56 62,rrhc
64,17,8,3,5,141,2 4 6 15 24 27 29 30 32 37 40 44 48 52 53 55 64,inverse
64,22,18,10,6,141,3 4 5 10 12 13 14 17 21 25 28 29 33 36 38 44 45 49 50 58 59 61,inverse
64,22,18,10,6,141,3 5 10 12 14 19 21 25 28 29 35 36 38 40 44 45 49 50 54 58 59 61,rrhc
64,29,17,12,14,141,2 3 7 10 15 18 22 25 26 27 28 29 32 35 36 37 39 42 44 45 46 47 52 54 55 58 59 62 63,rrhc
64,29,17,12,14,141,2 6 7 10 13 14 16 20 25 26 27 28 29 32 33 34 38 41 44 45 46 47 52 53 56 57 58 59 62,inverse
64,22,18,10,6,142,2 5 6 7 9 10 13 16 18 19 22 26 28 29 33 37 39 40 47 51 55 63,inverse
64,22,18,10,6,142,5 6 7 8 9 12 13 16 18 19 22 24 28 29 31 33 37 39 40 51 55 63,rrhc
64,29,17,12,14,142,2 4 7 11 13 15 18 22 23 24 26 27 28 29 31 33 36 39 40 42 46 48 52 55 58 59 60 62 63,rrhc
64,29,17,12,14,142,4 6 7 8 10 12 13 18 20 23 25 27 28 29 30 32 33 38 39 40 47 55 56 58 59 60 61 62 63,inverse
64,29,17,12,14,143,3 6 7 8 11 14 15 23 24 26 28 30 32 33 34 35 39 41 42 43 45 47 49 51 52 56 59 62 63,rrhc
64,29,17,12,14,143,3 7 8 9 11 14 15 18 20 22 24 26 27 29 30 32 33 34 35 44 47 50 52 56 57 58 60 63 64,inverse
64,22,18,10,6,144,6 7 21 22 23 24 26 27 30 32 33 35 36 38 49 50 53 55 58 59 60 62,rrhc
64,22,18,10,6,144,6 7 8 15 21 22 23 27 30 32 33 35 47 49 50 53 55 56 58 59 60 62,inverse
64,29,17,12,14,144,2 6 7 8 11 14 15 16 18 19 20 25 27 29 31 35 36 39 40 43 45 47 49 51 52 54 58 60 61,inverse
64,29,17,12,14,144,2 7 11 13 14 15 16 18 19 22 23 24 26 27 29 31 33 36 39 40 42 44 46 48 49 51 52 59 64,rrhc
64,29,17,12,14,145,2 4 7 8 9 10 11 14 16 17 18 22 24 27 30 35 38 39 42 44 45 51 54 55 56 58 59 62 63,rrhc
64,29,17,12,14,145,2 6 7 9 10 11 14 16 19 20 23 26 27 30 35 38 40 41 43 47 51 54 55 56 57 60 62 63 64,inverse
64,29,17,12,14,146,2 3 4 8 9 10 12 16 17 19 22 26 27 29 30 33 35 36 40 45 46 50 53 55 56 59 60 61 64,inverse
64,29,17,12,14,146,2 4 8 10 12 14 15 17 19 22 23 26 28 30 33 35 37 38 40 43 44 46 49 51 53 55 58 61 62,rrhc
64,22,18,10,6,147,5 6 7 9 12 19 21 23 25 28 32 34 41 43 45 46 48 53 55 59 61 63,inverse
64,22,18,10,6,147,5 6 7 9 12 19 21 25 28 32 34 41 44 46 48 53 55 58 60 61 63 64,rrhc
64,29,17,12,14,147,2 3 4 6 9 10 17 19 24 25 26 27 29 31 32 34 36 37 38 40 44 50 53 55 58 60 61 63 64,rrhc
64,29,17,12,14,147,2 4 6 10 14 15 16 17 19 23 24 25 26 28 31 32 34 40 43 45 49 51 53 55 56 59 61 62 63,inverse
64,29,17,12,14,148,3 6 10 11 18 19 20 21 24 25 26 28 29 32 34 35 36 37 38 44 45 49 50 52 53 54 58 59 61,inverse
64,29,17,12,14,148,5 6 8 11 14 15 16 18 19 28 29 30 31 32 34 35 42 44 45 46 47 48 49 50 53 54 56 58 59,rrhc
64,22,18,10,6,149,2 3 6 7 12 15 17 20 23 24 29 30 37 39 42 44 46 50 51 52 56 62,rrhc
64,22,18,10,6,149,2 3 6 7 12 15 20 23 29 30 37 40 42 44 47 50 51 52 56 57 61 62,inverse
64,29,17,12,14,149,2 3 4 5 7 9 11 13 15 16 17 20 24 28 31 34 38 39 41 45 46 47 52 54 59 60 61 63 64,rrhc
64,29,17,12,14,149,2 4 7 9 11 14 21 24 28 31 33 35 36 37 40 41 42 45 46 47 52 53 55 56 57 59 60 61 64,inverse
64,22,18,10,6,150,5 6 7 9 11 13 17 21 26 27 28 30 32 34 39 48 49 52 54 59 63 64,rrhc
64,22,18,10,6,150,5 6 7 9 11 13 21 26 27 28 30 32 34 40 43 48 49 52 54 57 58 63,inverse
64,29,17,12,14,150,2 3 4 5 7 8 9 10 13 14 18 20 23 24 25 27 32 33 38 44 46 51 52 55 56 58 59 62 63,inverse
64,29,17,12,14,150,2 3 4 7 8 10 14 18 21 24 25 28 29 32 34 35 38 42 45 46 49 50 52 53 54 56 58 59 60,rrhc
64,29,17,12,14,151,2 3 5 9 11 13 15 16 17 19 20 22 23 24 28 29 31 34 38 40 41 43 44 46 51 52 54 58 63,inverse
64,29,17,12,14,151,9 10 12 13 14 17 19 21 22 23 28 29 30 32 34 36 37 40 41 42 43 44 47 51 54 56 58 61 63,rrhc
64,29,17,12,14,152,3 4 5 6 7 9 10 11 13 16 19 23 25 28 31 32 36 39 45 47 50 53 54 55 56 57 58 62 64,rrhc
64,29,17,12,14,152,4 7 9 10 11 13 14 15 19 21 22 24 28 31 32 37 38 39 43 44 48 50 53 54 55 57 59 60 62,inverse
64,29,17,12,14,153,2 3 4 10 11 17 18 20 23 25 26 29 35 37 38 43 44 46 48 49 50 51 52 53 54 55 56 57 64,rrhc
64,29,17,12,14,153,2 4 10 11 14 15 16 18 20 23 25 26 27 29 34 35 36 39 40 44 46 48 51 52 54 58 59 62 63,inverse
64,29,17,12,14,155,2 3 6 7 11 14 15 17 18 19 23 24 26 27 28 29 31 34 42 46 48 52 56 57 58 59 60 62 63,inverse
64,29,17,12,14,155,3 7 8 10 12 14 15 17 18 19 20 22 23 25 27 28 29 30 32 47 53 55 56 57 58 59 60 61 62,rrhc
64,22,18,10,6,156,3 5 7 11 12 14 18 20 25 26 30 31 34 39 42 43 44 46 47 53 59 60,inverse
64,22,18,10,6,156,3 5 7 11 12 14 20 25 26 30 31 41 42 43 44 46 47 55 57 59 60 63,rrhc
64,29,17,12,14,156,3 4 6 7 8 9 12 17 20 23 24 25 27 31 32 35 37 38 44 46 51 52 54 55 56 59 62 63 64,rrhc
64,29,17,12,14,156,7 8 9 12 13 14 15 16 19 22 23 24 25 27 31 32 33 34 36 40 42 44 46 51 52 53 59 62 64,inverse
64,22,18,10,6,157,2 3 7 11 20 21 27 29 31 37 39 41 42 43 44 49 51 52 53 55 59 60,inverse
64,22,18,10,6,157,2 7 11 14 16 20 21 27 29 31 34 39 41 42 43 44 49 51 52 59 60 63,rrhc
64,29,17,12,14,157,2 7 8 10 11 17 19 20 22 25 28 29 30 35 36 38 39 41 43 44 45 47 49 50 53 54 55 61 64,rrhc
64,29,17,12,14,157,6 7 8 12 17 19 23 25 28 29 31 32 34 35 36 38 39 41 42 47 49 50 52 54 58 59 60 61 63,inverse
64,22,18,10,6,158,3 7 8 18 20 21 23 27 28 29 37 42 45 46 47 48 53 55 57 58 62 64,inverse
64,22,18,10,6,158,7 8 14 16 20 21 23 27 28 29 39 41 42 45 46 47 48 53 55 58 62 64,rrhc
64,29,17,12,14,158,2 3 4 7 9 11 13 14 15 20 22 25 27 29 31 40 43 45 46 48 50 52 53 54 55 56 58 60 61,inverse
64,29,17,12,14,158,2 3 6 7 11 13 14 15 17 19 23 25 28 31 42 44 46 48 49 51 52 53 54 55 56 59 61 62 64,rrhc
64,22,18,10,6,159,2 7 20 21 25 27 28 29 31 33 35 36 38 42 43 44 53 55 59 60 61 62,rrhc
64,22,18,10,6,159,7 10 12 15 20 21 25 27 28 29 33 35 42 43 44 53 55 56 59 60 61 62,inverse
64,29,17,12,14,159,2 3 4 6 7 9 17 20 24 25 26 28 30 31 32 34 37 38 41 43 45 50 53 56 57 58 60 61 62,inverse
64,29,17,12,14,159,3 4 7 10 11 12 17 22 24 25 26 27 29 37 38 41 42 43 45 49 51 52 55 56 57 58 60 61 63,rrhc
64,29,17,12,14,160,2 4 8 12 13 18 19 21 22 26 27 28 30 33 38 39 42 43 44 46 50 51 52 55 56 59 60 61 63,rrhc
64,29,17,12,14,160,4 6 10 11 13 19 20 21 24 25 27 28 31 32 33 38 41 43 44 47 48 50 51 55 56 57 59 60 63,inverse
64,29,17,12,14,161,2 3 6 10 16 18 20 21 25 26 28 34 38 39 41 44 46 47 49 51 53 55 56 57 58 60 62 63 64,inverse
64,29,17,12,14,161,2 3 9 10 15 16 18 21 22 23 25 26 27 29 34 36 39 41 42 43 45 46 47 50 53 55 57 59 63,rrhc
64,22,18,10,6,162,6 7 17 18 19 21 22 23 24 26 27 29 30 32 36 38 44 45 49 51 57 60,inverse
64,22,18,10,6,162,6 7 8 15 17 18 19 21 22 23 27 29 30 32 44 45 47 49 51 56 57 60,rrhc
64,29,17,12,14,162,3 4 12 16 17 19 21 22 28 29 31 32 34 35 38 40 42 44 48 49 50 52 53 54 56 58 60 61 64,rrhc
64,29,17,12,14,162,3 4 6 12 13 15 16 17 19 20 21 23 28 29 31 32 33 36 40 43 45 48 49 50 52 55 59 61 63,inverse
64,22,18,10,6,163,3 6 7 8 9 21 22 34 37 39 41 43 46 47 48 49 50 51 58 59 63 64,inverse
64,22,18,10,6,163,6 7 8 9 14 16 18 21 22 34 43 46 47 48 49 50 51 57 58 59 63 64,rrhc
64,29,17,12,14,163,3 4 5 8 9 10 11 13 16 18 26 31 32 36 38 40 43 46 49 50 53 54 55 57 58 59 60 61 62,inverse
64,29,17,12,14,163,3 5 9 10 11 13 16 17 19 23 24 25 29 31 32 36 38 39 41 47 48 49 51 53 54 55 58 59 64,rrhc
64,29,17,12,14,164,2 3 4 8 9 12 13 16 17 18 21 23 24 25 27 32 34 35 38 39 44 45 48 51 52 55 56 60 62,inverse
64,29,17,12,14,164,2 3 4 9 11 12 15 16 17 18 21 23 26 27 30 33 36 39 44 45 46 47 51 53 54 60 61 62 63,rrhc
64,22,18,10,6,165,2 4 7 20 21 25 27 28 31 36 38 39 40 41 42 43 45 50 51 58 60 61,inverse
64,22,18,10,6,165,4 7 10 12 15 20 21 25 27 28 39 40 41 42 43 45 50 51 56 58 60 61,rrhc
64,29,17,12,14,165,2 5 6 8 13 14 16 17 18 19 23 27 29 30 31 34 42 46 47 48 49 51 52 54 57 58 59 60 63,inverse
64,29,17,12,14,165,5 8 9 10 12 13 14 16 17 18 19 20 22 28 30 34 43 44 45 46 47 48 50 52 54 57 62 63 64,rrhc
64,29,17,12,14,166,2 3 4 5 12 13 15 16 23 24 25 27 28 30 34 39 40 41 45 47 48 50 51 52 54 56 58 63 64,inverse
64,29,17,12,14,166,2 3 5 8 12 13 15 16 17 18 19 26 27 28 30 34 43 44 46 50 51 52 54 56 57 59 60 61 63,rrhc
64,22,18,10,6,167,2 3 4 5 7 10 12 21 26 29 31 37 38 40 41 42 46 49 54 55 56 57,rrhc
64,22,18,10,6,167,2 3 4 5 7 8 9 10 12 21 31 37 38 40 41 42 54 55 56 57 61 62,inverse
64,29,17,12,14,167,2 3 4 5 7 9 17 22 25 26 27 28 30 31 32 34 37 38 39 41 43 45 47 54 56 60 61 62 64,rrhc
64,29,17,12,14,167,2 3 6 7 18 19 21 25 26 29 30 31 32 33 37 38 40 43 45 47 49 50 51 55 56 57 60 61 64,inverse
64,22,18,10,6,168,3 6 7 10 11 15 16 22 23 26 29 38 42 46 47 48 49 50 51 54 55 64,rrhc
64,22,18,10,6,168,3 6 7 15 16 22 26 29 31 32 38 42 45 46 47 48 49 50 51 54 55 58,inverse
64,29,17,12,14,168,2 4 10 13 14 20 21 22 24 25 26 27 31 35 36 37 40 41 44 45 46 49 50 52 56 57 58 60 62,rrhc
64,29,17,12,14,168,4 5 6 9 10 12 14 20 23 24 25 26 28 29 30 31 36 37 40 41 44 46 51 53 56 57 60 63 64,inverse
64,29,17,12,14,169,2 3 4 5 7 9 11 13 15 19 22 24 26 29 30 31 34 36 37 39 43 48 49 54 57 60 61 62 63,rrhc
64,29,17,12,14,169,2 3 6 7 8 9 11 13 15 17 18 21 25 29 30 31 34 36 37 40 41 44 46 47 49 54 59 62 63,inverse
64,22,18,10,6,170,4 5 7 8 10 13 15 16 17 19 20 21 25 32 37 40 43 46 47 53 56 60,rrhc
64,22,18,10,6,170,4 5 7 8 10 15 16 17 19 20 21 25 32 35 37 40 44 46 47 56 59 63,inverse
64,29,17,12,14,170,2 3 4 6 7 10 16 19 21 24 25 27 28 30 32 33 35 36 39 44 47 48 50 51 53 55 56 57 59,rrhc
64,29,17,12,14,170,2 5 7 10 14 15 17 18 22 24 25 27 28 30 32 33 35 37 38 40 41 43 47 48 50 51 53 55 60,inverse
64,17,8,3,5,171,2 6 9 14 19 23 25 30 32 35 38 43 47 49 52 54 57,inverse
64,17,8,3,5,171,2 9 16 17 22 23 24 30 32 41 43 48 49 52 55 56 63,rrhc
64,22,18,10,6,171,6 7 12 16 22 23 24 25 29 30 31 32 35 36 37 38 42 44 45 49 53 60,inverse
64,22,18,10,6,171,6 7 9 12 13 16 22 23 24 25 30 31 32 36 37 38 42 44 45 60 62 63,rrhc
64,29,17,12,14,172,2 3 7 9 12 16 17 18 21 22 23 26 27 28 30 33 34 35 36 40 41 45 46 52 56 58 62 63 64,inverse
64,29,17,12,14,172,2 4 5 6 7 8 9 12 14 15 19 23 27 28 30 33 34 35 37 38 39 45 52 57 58 61 62 63 64,rrhc
64,22,18,10,6,173,3 6 10 19 22 23 24 30 34 35 36 37 38 39 40 41 50 53 54 60 61 62,inverse
64,22,18,10,6,173,3 6 10 19 22 30 34 35 36 37 38 39 40 41 44 45 46 47 50 53 54 62,rrhc
64,29,17,12,14,173,2 4 6 9 10 14 15 16 19 20 21 25 26 27 31 32 34 44 46 47 50 51 53 55 56 58 60 63 64,rrhc
64,29,17,12,14,173,2 5 6 8 9 10 13 14 15 16 18 24 27 31 32 33 35 41 42 44 48 50 51 54 56 58 60 61 64,inverse
64,22,18,10,6,174,5 6 7 11 13 19 21 23 26 28 30 32 33 35 41 44 48 49 51 52 54 62,inverse
64,22,18,10,6,174,5 6 7 11 19 21 23 26 28 30 32 34 41 44 48 49 51 52 53 55 62 63,rrhc
64,29,17,12,14,174,3 4 6 8 10 11 12 16 24 27 28 34 35 36 39 41 44 45 47 48 50 51 52 53 54 56 57 58 64,rrhc
64,29,17,12,14,174,6 8 10 11 12 13 14 15 17 18 19 24 27 28 33 37 38 40 44 45 47 48 50 51 52 55 58 63 64,inverse
64,29,17,12,14,176,3 4 6 8 11 17 19 23 24 26 28 29 30 32 34 36 37 38 40 43 47 49 50 52 53 55 59 60 63,inverse
64,29,17,12,14,176,3 6 8 9 11 13 18 23 24 26 27 30 32 33 35 36 37 38 39 41 43 47 51 52 54 57 59 60 62,rrhc
64,17,8,3,5,177,2 19 20 23 24 26 27 32 34 35 37 40 44 49 56 58 60,inverse
64,17,8,3,5,177,2 3 8 15 23 27 32 33 39 41 42 44 47 49 58 60 63,rrhc
64,22,18,10,6,177,4 5 6 7 8 12 13 18 21 24 26 29 32 33 35 44 47 51 54 58 60 64,rrhc
64,22,18,10,6,177,4 5 6 7 8 12 18 21 24 26 29 32 34 44 47 51 53 55 58 60 63 64,inverse
64,29,17,12,14,178,3 10 11 13 16 17 19 22 25 29 31 32 33 34 36 40 41 44 47 48 50 51 53 56 59 60 61 62 64,inverse
64,29,17,12,14,178,9 10 11 13 14 15 19 22 25 27 28 31 32 33 34 37 38 39 41 43 44 47 48 49 53 57 58 60 61,rrhc
64,22,18,10,6,179,2 7 15 20 21 25 27 28 29 31 33 34 42 43 45 54 55 56 58 60 61 62,inverse
64,22,18,10,6,179,7 10 12 15 20 21 27 28 29 33 34 42 43 45 46 48 54 55 56 58 60 62,rrhc
64,29,17,12,14,179,2 6 7 11 14 16 17 18 19 20 23 26 29 31 34 35 44 47 48 50 51 52 53 54 57 59 61 62 64,rrhc
64,29,17,12,14,179,3 7 9 10 12 17 18 19 22 23 26 27 28 30 32 34 35 37 42 44 47 48 49 53 54 57 59 61 64,inverse
