group_id,param_id,graph_id,members,source_method
41,31,1366,2 3 9 10 11 13 17 18,exhaustive
41,31,1365,2 3 9 11 12 13 17 18,exhaustive
41,31,1365,2 3 9 11 13 15 17 18,exhaustive
41,31,1366,2 3 9 11 13 16 17 18,exhaustive
41,31,1366,2 3 9 12 14 16 17 18,exhaustive
41,31,1366,2 4 5 6 7 12 13 17,exhaustive
41,31,1365,2 4 5 6 7 8 10 13,exhaustive
41,31,1365,2 4 5 7 11 13 16 17,exhaustive
41,31,1366,2 4 5 7 11 14 17 18,exhaustive
41,31,1365,2 4 5 7 12 14 15 17,exhaustive
41,31,1365,2 4 5 7 8 10 11 13,exhaustive
41,31,1366,2 4 5 7 8 10 12 13,exhaustive
41,31,1365,2 4 5 7 8 10 13 15,exhaustive
41,31,1366,2 4 5 7 8 10 13 16,exhaustive
41,31,1366,2 4 5 7 8 10 13 18,exhaustive
41,31,1366,2 4 5 7 8 11 14 18,exhaustive
41,31,1365,2 4 5 7 8 12 14 15,exhaustive
41,31,1365,2 4 6 7 10 12 13 17,exhaustive
41,31,1366,2 4 6 7 10 14 16 17,exhaustive
41,31,1366,2 4 6 7 11 12 13 17,exhaustive
41,31,1365,2 4 6 7 11 14 17 18,exhaustive
41,31,1365,2 4 6 7 12 13 15 17,exhaustive
41,31,1366,2 4 6 7 12 13 16 17,exhaustive
41,31,1365,2 4 6 7 12 13 17 18,exhaustive
41,31,1366,2 4 6 7 8 10 14 16,exhaustive
41,31,1366,2 4 6 7 8 11 13 15,exhaustive
41,31,1365,2 4 6 7 8 11 14 18,exhaustive
41,31,1365,2 4 7 10 11 14 17 18,exhaustive
41,31,1366,2 4 7 10 13 15 17 18,exhaustive
41,31,1366,2 4 7 11 12 14 17 18,exhaustive
41,31,1366,2 4 7 11 14 15 17 18,exhaustive
41,31,1365,2 4 7 11 14 16 17 18,exhaustive
41,31,1365,2 4 7 8 10 11 14 18,exhaustive
41,31,1366,2 4 7 8 11 12 14 18,exhaustive
41,31,1366,2 4 7 8 11 14 15 18,exhaustive
41,31,1365,2 4 7 8 11 14 16 18,exhaustive
41,31,1365,2 4 7 8 12 13 16 18,exhaustive
41,31,1365,2 5 6 7 8 9 13 18,exhaustive
41,31,1365,2 5 6 7 8 9 14 18,exhaustive
41,31,1366,2 5 6 7 9 10 14 17,exhaustive
41,31,1366,2 5 6 7 9 12 13 17,exhaustive
41,31,1366,2 5 7 8 9 13 15 16,exhaustive
41,31,1366,2 5 7 8 9 14 15 16,exhaustive
41,31,1366,2 5 7 9 10 11 14 17,exhaustive
41,31,1365,2 5 7 9 10 12 14 17,exhaustive
41,31,1366,2 5 7 9 10 14 15 17,exhaustive
41,31,1365,2 5 7 9 10 14 16 17,exhaustive
41,31,1365,2 5 7 9 10 14 17 18,exhaustive
41,31,1365,2 5 7 9 11 13 16 17,exhaustive
41,31,1366,2 6 7 8 9 13 15 16,exhaustive
41,31,1366,2 6 7 8 9 14 15 16,exhaustive
41,31,1365,2 6 7 9 10 12 13 17,exhaustive
41,31,1366,2 6 7 9 11 12 13 17,exhaustive
41,31,1365,2 6 7 9 11 14 15 17,exhaustive
41,31,1365,2 6 7 9 12 13 15 17,exhaustive
41,31,1366,2 6 7 9 12 13 16 17,exhaustive
41,31,1365,2 6 7 9 12 13 17 18,exhaustive
41,31,1366,2 7 8 9 10 11 12 13,exhaustive
41,31,1366,2 7 8 9 10 11 12 14,exhaustive
41,31,1365,2 7 8 9 10 13 15 16,exhaustive
41,31,1365,2 7 8 9 10 14 15 16,exhaustive
41,31,1365,2 7 8 9 11 13 15 16,exhaustive
41,31,1365,2 7 8 9 11 14 15 16,exhaustive
41,31,1365,2 7 8 9 12 13 15 16,exhaustive
41,31,1365,2 7 8 9 12 14 15 16,exhaustive
41,31,1366,2 7 8 9 13 15 16 18,exhaustive
41,31,1366,2 7 8 9 14 15 16 18,exhaustive
41,31,1366,2 7 9 10 13 15 17 18,exhaustive
41,31,1366,2 7 9 12 14 16 17 18,exhaustive
41,31,1365,3 4 10 11 12 13 15 17,exhaustive
41,31,1365,3 4 10 11 12 13 16 17,exhaustive
41,31,1366,3 4 10 11 12 13 17 18,exhaustive
41,31,1365,3 4 10 11 12 14 15 17,exhaustive
41,31,1365,3 4 10 11 12 14 16 17,exhaustive
41,31,1366,3 4 10 11 12 14 17 18,exhaustive
41,31,1366,3 4 5 10 11 12 13 17,exhaustive
41,31,1366,3 4 5 10 11 12 14 17,exhaustive
41,31,1365,3 4 5 6 10 13 17 18,exhaustive
41,31,1365,3 4 5 6 10 14 17 18,exhaustive
41,31,1365,3 4 5 6 11 13 17 18,exhaustive
41,31,1365,3 4 5 6 11 14 17 18,exhaustive
41,31,1365,3 4 5 6 12 13 17 18,exhaustive
41,31,1365,3 4 5 6 12 14 17 18,exhaustive
41,31,1366,3 4 5 6 13 15 17 18,exhaustive
41,31,1366,3 4 5 6 13 16 17 18,exhaustive
41,31,1366,3 4 5 6 14 15 17 18,exhaustive
41,31,1366,3 4 5 6 14 16 17 18,exhaustive
41,31,1366,3 4 5 6 8 11 13 15,exhaustive
41,31,1366,3 4 5 6 8 11 14 16,exhaustive
41,31,1365,3 4 5 8 10 11 14 16,exhaustive
41,31,1366,3 4 5 8 10 14 15 18,exhaustive
41,31,1366,3 4 5 8 11 12 14 16,exhaustive
41,31,1365,3 4 5 8 11 14 15 16,exhaustive
41,31,1365,3 4 5 8 11 14 16 18,exhaustive
41,31,1365,3 4 5 8 12 13 16 18,exhaustive
41,31,1366,3 4 6 10 11 12 13 17,exhaustive
41,31,1366,3 4 6 10 11 12 14 17,exhaustive
41,31,1366,3 4 6 8 10 11 13 15,exhaustive
41,31,1365,3 4 6 8 10 14 15 18,exhaustive
41,31,1365,3 4 6 8 11 12 13 15,exhaustive
41,31,1365,3 4 6 8 11 13 15 16,exhaustive
41,31,1365,3 4 6 8 11 13 15 18,exhaustive
41,31,1366,3 4 6 8 12 13 16 18,exhaustive
41,31,1366,3 4 8 10 11 14 15 18,exhaustive
41,31,1365,3 4 8 10 12 13 16 18,exhaustive
41,31,1365,3 4 8 10 12 14 15 18,exhaustive
41,31,1366,3 4 8 10 14 15 16 18,exhaustive
41,31,1366,3 4 8 11 12 13 16 18,exhaustive
41,31,1366,3 4 8 12 13 15 16 18,exhaustive
41,31,1366,3 5 6 8 9 10 13 16,exhaustive
41,31,1366,3 5 6 8 9 11 14 16,exhaustive
41,31,1365,3 5 6 8 9 12 13 15,exhaustive
41,31,1366,3 5 6 9 10 13 16 17,exhaustive
41,31,1365,3 5 6 9 11 14 15 17,exhaustive
41,31,1365,3 5 6 9 12 13 15 17,exhaustive
41,31,1365,3 5 8 9 10 11 14 16,exhaustive
41,31,1365,3 5 8 9 10 12 13 15,exhaustive
41,31,1366,3 5 8 9 10 14 15 18,exhaustive
41,31,1366,3 5 8 9 11 12 13 15,exhaustive
41,31,1366,3 5 8 9 11 12 14 16,exhaustive
41,31,1365,3 5 8 9 11 14 15 16,exhaustive
41,31,1365,3 5 8 9 11 14 16 18,exhaustive
41,31,1365,3 5 8 9 12 13 15 16,exhaustive
41,31,1366,3 5 8 9 12 13 15 18,exhaustive
41,31,1365,3 5 9 10 12 13 15 17,exhaustive
41,31,1366,3 5 9 11 12 13 15 17,exhaustive
41,31,1365,3 5 9 12 13 15 16 17,exhaustive
41,31,1366,3 5 9 12 13 15 17 18,exhaustive
41,31,1366,3 5 9 12 14 16 17 18,exhaustive
41,31,1365,3 6 8 9 10 11 13 16,exhaustive
41,31,1366,3 6 8 9 10 12 13 16,exhaustive
41,31,1366,3 6 8 9 10 13 15 16,exhaustive
41,31,1365,3 6 8 9 10 13 16 18,exhaustive
41,31,1365,3 6 8 9 10 14 15 18,exhaustive
41,31,1365,3 6 9 10 11 13 16 17,exhaustive
41,31,1365,3 6 9 10 11 14 15 17,exhaustive
41,31,1366,3 6 9 10 12 13 16 17,exhaustive
41,31,1366,3 6 9 10 13 15 16 17,exhaustive
41,31,1365,3 6 9 10 13 16 17 18,exhaustive
41,31,1366,3 6 9 11 12 14 15 17,exhaustive
41,31,1366,3 6 9 11 14 15 16 17,exhaustive
41,31,1366,3 6 9 11 14 15 17 18,exhaustive
41,31,1365,3 6 9 12 14 16 17 18,exhaustive
41,31,1366,3 8 9 10 11 14 15 18,exhaustive
41,31,1365,3 8 9 10 12 14 15 18,exhaustive
41,31,1366,3 8 9 10 14 15 16 18,exhaustive
41,31,1366,3 9 10 12 14 16 17 18,exhaustive
41,31,1365,3 9 11 12 14 16 17 18,exhaustive
41,31,1365,3 9 12 14 15 16 17 18,exhaustive
41,31,1365,4 5 6 7 10 14 16 17,exhaustive
41,31,1365,4 5 6 7 11 13 16 17,exhaustive
41,31,1366,4 5 6 7 12 14 15 17,exhaustive
41,31,1365,4 5 6 7 8 10 14 16,exhaustive
41,31,1366,4 5 6 7 8 11 13 15,exhaustive
41,31,1366,4 5 6 7 8 12 14 15,exhaustive
41,31,1366,4 5 7 10 11 13 16 17,exhaustive
41,31,1366,4 5 7 10 12 14 15 17,exhaustive
41,31,1365,4 5 7 10 13 15 17 18,exhaustive
41,31,1365,4 5 7 11 12 13 16 17,exhaustive
41,31,1365,4 5 7 11 12 14 15 17,exhaustive
41,31,1366,4 5 7 11 13 15 16 17,exhaustive
41,31,1366,4 5 7 11 13 16 17 18,exhaustive
41,31,1366,4 5 7 12 14 15 16 17,exhaustive
41,31,1365,4 5 7 12 14 15 17 18,exhaustive
41,31,1366,4 5 7 8 10 12 14 15,exhaustive
41,31,1365,4 5 7 8 11 12 14 15,exhaustive
41,31,1365,4 5 7 8 12 13 16 18,exhaustive
41,31,1366,4 5 7 8 12 14 15 16,exhaustive
41,31,1365,4 5 7 8 12 14 15 18,exhaustive
41,31,1366,4 6 7 10 11 14 16 17,exhaustive
41,31,1365,4 6 7 10 12 14 16 17,exhaustive
41,31,1366,4 6 7 10 13 15 17 18,exhaustive
41,31,1365,4 6 7 10 14 15 16 17,exhaustive
41,31,1366,4 6 7 10 14 16 17 18,exhaustive
41,31,1366,4 6 7 8 10 11 13 15,exhaustive
41,31,1366,4 6 7 8 10 11 14 16,exhaustive
41,31,1365,4 6 7 8 10 12 14 16,exhaustive
41,31,1365,4 6 7 8 10 14 15 16,exhaustive
41,31,1366,4 6 7 8 10 14 16 18,exhaustive
41,31,1365,4 6 7 8 11 12 13 15,exhaustive
41,31,1365,4 6 7 8 11 13 15 16,exhaustive
41,31,1365,4 6 7 8 11 13 15 18,exhaustive
41,31,1366,4 6 7 8 12 13 16 18,exhaustive
41,31,1365,4 7 10 11 13 15 17 18,exhaustive
41,31,1366,4 7 10 12 13 15 17 18,exhaustive
41,31,1365,4 7 10 13 15 16 17 18,exhaustive
41,31,1365,4 7 8 10 12 13 16 18,exhaustive
41,31,1366,4 7 8 11 12 13 16 18,exhaustive
41,31,1366,4 7 8 12 13 15 16 18,exhaustive
41,31,1366,5 6 7 8 9 10 13 18,exhaustive
41,31,1366,5 6 7 8 9 10 14 18,exhaustive
41,31,1366,5 6 7 8 9 11 13 18,exhaustive
41,31,1366,5 6 7 8 9 11 14 18,exhaustive
41,31,1366,5 6 7 8 9 12 13 18,exhaustive
41,31,1366,5 6 7 8 9 12 14 18,exhaustive
41,31,1365,5 6 7 8 9 13 15 18,exhaustive
41,31,1365,5 6 7 8 9 13 16 18,exhaustive
41,31,1365,5 6 7 8 9 14 15 18,exhaustive
41,31,1365,5 6 7 8 9 14 16 18,exhaustive
41,31,1365,5 6 7 9 11 13 16 17,exhaustive
41,31,1365,5 6 7 9 11 14 15 17,exhaustive
41,31,1365,5 7 8 9 10 11 12 13,exhaustive
41,31,1365,5 7 8 9 10 11 12 14,exhaustive
41,31,1366,5 7 9 10 11 13 16 17,exhaustive
41,31,1365,5 7 9 10 13 15 17 18,exhaustive
41,31,1365,5 7 9 11 12 13 16 17,exhaustive
41,31,1366,5 7 9 11 13 15 16 17,exhaustive
41,31,1366,5 7 9 11 13 16 17 18,exhaustive
41,31,1366,5 7 9 12 14 16 17 18,exhaustive
41,31,1365,6 7 8 9 10 11 12 13,exhaustive
41,31,1365,6 7 8 9 10 11 12 14,exhaustive
41,31,1365,6 7 9 10 11 14 15 17,exhaustive
41,31,1366,6 7 9 10 13 15 17 18,exhaustive
41,31,1366,6 7 9 11 12 14 15 17,exhaustive
41,31,1366,6 7 9 11 14 15 16 17,exhaustive
41,31,1366,6 7 9 11 14 15 17 18,exhaustive
41,31,1365,6 7 9 12 14 16 17 18,exhaustive
41,31,1366,7 8 9 10 11 12 13 15,exhaustive
41,31,1366,7 8 9 10 11 12 13 16,exhaustive
41,31,1365,7 8 9 10 11 12 13 18,exhaustive
41,31,1366,7 8 9 10 11 12 14 15,exhaustive
41,31,1366,7 8 9 10 11 12 14 16,exhaustive
41,31,1365,7 8 9 10 11 12 14 18,exhaustive
41,31,1365,7 9 10 11 13 15 17 18,exhaustive
41,31,1366,7 9 10 12 13 15 17 18,exhaustive
41,31,1366,7 9 10 12 14 16 17 18,exhaustive
41,31,1365,7 9 10 13 15 16 17 18,exhaustive
41,31,1365,7 9 11 12 14 16 17 18,exhaustive
41,31,1365,7 9 12 14 15 16 17 18,exhaustive
41,32,1369,2 3 4 13 14 15 16 17,exhaustive
41,32,1369,2 3 4 5 7 8 10 13,exhaustive
41,32,1369,2 3 4 6 8 9 12 14,exhaustive
41,32,1369,2 3 5 7 9 10 14 17,exhaustive
41,32,1369,2 3 8 9 11 13 17 18,exhaustive
41,32,1369,2 4 6 7 9 12 13 17,exhaustive
41,32,1369,2 4 7 8 11 14 17 18,exhaustive
41,32,1369,2 7 8 9 13 14 15 16,exhaustive
41,32,1369,3 4 10 11 12 13 14 17,exhaustive
41,32,1369,3 4 5 6 13 14 17 18,exhaustive
41,32,1369,3 4 5 8 9 11 14 16,exhaustive
41,32,1369,3 4 6 7 8 11 13 15,exhaustive
41,32,1369,3 4 7 8 12 13 16 18,exhaustive
41,32,1369,3 4 8 9 10 14 15 18,exhaustive
41,32,1369,3 5 8 9 12 13 15 17,exhaustive
41,32,1369,3 6 7 9 11 14 15 17,exhaustive
41,32,1369,3 6 8 9 10 13 16 17,exhaustive
41,32,1369,3 7 9 12 14 16 17 18,exhaustive
41,32,1369,4 5 7 8 12 14 15 17,exhaustive
41,32,1369,4 5 7 9 11 13 16 17,exhaustive
41,32,1369,4 6 7 8 10 14 16 17,exhaustive
41,32,1369,4 7 9 10 13 15 17 18,exhaustive
41,32,1369,5 6 7 8 9 13 14 18,exhaustive
41,32,1369,7 8 9 10 11 12 13 14,exhaustive
